Nome: SANTA VITORIA DO PALMAR
Codigo Estacao: 83997
Latitude: -33.53166666
Longitude: -53.35027777
Altitude: 24.01
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2025-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2012-04-30;23;187.2;4.2;39;1013;22.7;17;13.2;80.2;9;3.4;
2012-05-31;23;167.7;4.8;16;1015.7;22.3;16.6;13.3;82.9;10;3;
2012-06-30;23;121.7;5.2;120;1014.4;16.7;11.2;7.5;82.4;12;3.1;
2012-07-31;23;166;3.8;41.3;1016.3;14.7;8.9;4.9;79.2;9;3.2;
2012-08-31;5;147.7;6.4;96.4;1017.3;19.1;14.6;11.3;86.8;10;4;
2012-09-30;5;172.2;5.6;31.2;1015.3;19.9;14.7;10.9;81;20;4.2;
2012-10-31;14;156.8;6.8;111.8;1010.2;21.9;17.5;14.6;83.5;17;4;
2012-11-30;14;252.5;4.7;41.4;1011.7;25.4;20.2;16.4;75.6;7;3.2;
2012-12-31;5;250.7;4.5;187.6;1006.3;28.2;22.7;18.2;72.5;7;2.4;
2013-01-31;14;294.2;3.7;27.5;1011.3;27.8;22.2;17.6;71.3;10;2.5;
2013-02-28;14;205;5;222;1009.9;26.7;22.1;18.6;75.1;9;3.3;
2013-03-31;23;237.6;3.8;52.3;1012.7;24.3;19;14.7;74.7;9;2.9;
2013-04-30;23;201;4.1;111.7;1012.8;23;17.8;14.2;81.5;9;2.9;
2013-05-31;23;128;5.5;113.9;1012.9;18.5;14;10.9;83.6;8;2.5;
2013-06-30;23;164.8;4.5;33.2;1014.6;16.9;11.5;7.8;82.9;9;2.5;
2013-07-31;23;145;5.1;90.5;1016.7;15.6;10.9;7.7;83.7;10;2.8;
2013-08-31;18;173;4.7;114.9;1017.1;15.8;10.7;7.2;79.5;10;3.1;
2013-09-30;14;149;6.1;223.8;1014.5;19.5;14.4;11.1;82;12;4;
2013-10-31;14;216.7;4.9;29.3;1014.5;21.5;16.5;12.5;79.7;9;3.4;
2013-11-30;14;205.7;5.2;88.6;1010.5;23.8;19.1;15.9;80.2;10;4;
2013-12-31;14;318.1;3.2;59.7;1008.4;29.3;22.9;18.1;70.8;10;3.2;
2014-01-31;14;212.1;5.9;187.3;1009.1;28.8;23.7;20;79.5;12;3.3;
2014-02-28;14;144.4;6.6;143.6;1010.8;27.2;23;20.5;81.7;7;2.3;
2014-03-31;14;215.3;4.5;101.5;1011.4;25;20;16.6;79.9;10;2.6;
2014-04-30;14;174.7;5.1;87.4;1014.8;22.7;17.9;14.8;81.5;10;2.7;
2014-05-31;23;144;5.6;98;1014.6;19;14.4;11.4;86;9;1.9;
2014-06-30;14;130;5.5;126.3;1015.6;16.9;12.5;9.3;84.1;10;2.9;
2014-07-31;14;140;5.7;131.5;1017.4;17.1;12.8;10.1;85.8;12;2.9;
2014-08-31;23;168;5.2;23.6;1015;18.3;13.1;9.7;81.2;12;2.8;
2014-09-30;14;162.3;5.8;192.6;1013.5;19.5;15.2;11.9;83.4;8;3.2;
2014-10-31;14;195.5;5.8;139;1013.7;22.9;18.4;15;81.6;8;3.3;
2014-11-30;14;230.9;4.7;65.5;1011.4;24.3;19.7;15.8;74.9;10;3.8;
2014-12-31;14;230.1;4.9;112.7;1009.4;26.7;21.7;17.9;76.8;null;null;
2015-01-31;14;259.6;5;199.9;1010.4;28.1;23.1;19.1;75.5;null;null;
2015-02-28;14;241.9;4.2;43.6;1011.8;27.6;22.8;19.1;76.1;null;null;
2015-03-31;14;235.5;3.9;13.6;1012.9;27.3;21.8;17.6;77.6;null;null;
2015-04-30;14;219.2;2.8;10.6;1014.5;25.8;19;14.5;71.2;null;null;
2015-05-31;14;176.4;4.7;75.1;1016;21.7;16;12.6;81.2;null;null;
2015-06-30;23;163.4;3.7;30.9;1015.5;18.3;12.4;8.6;78.6;null;null;
2015-07-31;0;133.3;5.1;66.7;1016;17.3;12.3;9.1;86;null;null;
2015-08-31;5;116;7;270.8;1012.4;19.8;15.8;12.7;85.3;null;null;
2015-09-30;14;175.9;5.2;121.1;1012.9;18.6;13.6;9.9;77.8;null;null;
2015-10-31;14;156.9;6.7;211.4;1014.2;18.8;15.1;12.3;81.2;null;null;
2015-11-30;14;206;5.7;71.5;1011.4;22.5;18;14.7;76.1;null;null;
2015-12-31;14;237;4.8;65.9;1009.2;26.5;21.4;17.5;75.6;null;null;
2016-01-31;14;265.4;4.5;45.6;1010.6;28.1;23;19.4;74;null;null;
2016-02-29;9;246.8;4.3;101.4;1009.8;28.7;23.7;20;75.4;null;null;
2016-03-31;14;177.5;5.6;153.1;1013.9;24.9;20.5;17.4;79.8;null;null;
2016-04-30;14;97.9;7.3;406;1011.3;21.8;18.7;16.5;85.8;null;null;
2016-05-31;23;107.5;6.9;65.1;1017.7;16.8;13.1;10.4;85.6;null;null;
2016-06-30;23;115;5.7;30.4;1018.6;14.1;10.1;7.7;86.2;null;null;
2016-07-31;23;134.4;6.1;167.5;1014.8;15.7;11.6;8.7;87.3;null;null;
2016-08-31;0;152.5;6;109.5;1015.2;17.5;12.7;9.9;83.3;null;null;
2016-09-30;23;147.1;6.9;98.8;1016.3;17.4;13;10.2;83;null;null;
2016-10-31;9;178.7;6;81.3;1013.3;20.7;16.4;13.2;81.4;null;null;
2016-11-30;14;241.2;4.4;93.6;1011.7;24.3;18.5;14.3;73.3;null;null;
2016-12-31;5;251.1;4.1;107.6;1009;27.1;21.5;17.2;73.9;null;null;
2017-01-31;5;258.8;4.4;54;1010.1;27.9;22.8;19.2;77;null;null;
2017-02-28;14;204.2;5;117;1008.9;28.9;24.2;20.8;81.2;null;null;
2017-03-31;9;220.5;4.2;70.7;1013.2;26.1;21.1;17.4;76.4;null;null;
2017-04-30;5;163.8;4.7;84.5;1013.4;23.2;18.4;15;78;null;null;
2017-05-31;0;122.3;6.4;105.4;1014.3;20.6;16.1;13;85.7;null;null;
2017-06-30;23;152.1;4.4;47.2;1014.2;19.1;13.4;9.9;82.5;null;null;
2017-07-31;5;146.3;5.7;73.4;1018.7;19;14.3;11.4;84;null;null;
2017-08-31;5;146.9;5.6;164.2;1014.6;18.6;14.2;11;83.3;null;null;
2017-09-30;14;119.7;7;188;1016;20;16.4;13.7;85.5;null;null;
2017-10-31;14;199.6;5.9;155.2;1010.8;22;17.2;13.4;75;null;null;
2017-11-30;14;270.7;4.1;19.1;1010.5;24.3;18.1;13.4;67.7;null;null;
2017-12-31;5;263;4.3;12.3;1009.7;27.8;22;17.9;71.4;null;null;
2018-01-31;14;286.8;4.4;108.4;1009.4;28.8;23.3;18.9;70.9;null;null;
2018-02-28;5;244.9;4.2;46.2;1011.6;27.8;22.3;17.9;72.1;null;null;
2018-03-31;14;235.5;3.6;49.8;1009.9;26.3;20.2;15.8;75.5;null;null;
2018-04-30;14;147.4;6.3;115.2;1013.9;26.2;21.5;18.5;82.5;null;null;
2018-05-31;5;136.5;5;45.8;1014.9;20.8;16;12.9;82.9;null;null;
2018-06-30;27;128.1;5.1;68;1015.4;15.3;10.6;7.4;84.4;null;null;
2018-07-31;0;70.2;7.6;195.1;1016.6;14.7;11.4;8.9;86.4;null;null;
2018-08-31;23;139.2;5.8;103.4;1017.2;16.4;11.9;8.6;84;null;null;
2018-09-30;14;140.6;6.4;103;1014.6;20.4;16.2;13.3;82.5;null;null;
2018-10-31;14;227;4.6;81.2;1014.5;20.9;16.1;12.5;77.3;null;null;
2018-11-30;14;220.7;5.1;79.8;1011.5;24.8;19.9;16.1;74;null;null;
2018-12-31;14;247.3;5.2;143.9;1010.6;25.5;20.3;16.1;76.9;null;null;
2019-01-31;14;206.2;6.1;230;1010.4;27.8;23.4;20.1;79.7;null;null;
2019-02-28;14;231.4;3.8;84.1;1011.2;27.9;22.5;18.4;72.1;null;null;
2019-03-31;14;null;4.9;77.1;1013.6;25.6;20.9;17.5;77.4;null;null;
2019-04-30;14;null;4.9;37.1;1013.3;24.1;18.8;15.3;78.4;null;null;
2019-05-31;14;null;5.8;114.7;1014.6;20.7;16.2;13;82.8;null;null;
2019-06-30;0;null;6.4;239.6;1014.1;19.5;14.8;11.6;85.6;null;null;
2019-07-31;0;null;5.2;103.7;1016.5;16;11.2;8.1;82.5;null;null;
2019-08-31;23;null;5.3;190.8;1018.9;16.4;11.2;7.8;82.6;null;null;
2019-09-30;9;null;4.3;86.7;1016.1;18.7;13.3;9.1;77.3;null;null;
2019-10-31;14;null;6.9;283.2;1013.6;21.2;16.9;13.7;80.8;null;null;
2019-11-30;9;null;4.7;44.5;1011.6;25.2;20.3;16.5;73.3;null;null;
2019-12-31;5;null;4;33.3;1009.2;28.5;21.8;17;68.8;null;null;
2020-01-31;14;null;4.6;72.6;1009.9;28.1;22.7;18.7;72.7;null;null;
2020-02-29;18;null;3.7;37.4;1011.8;28;22.2;18;73.9;null;null;
2020-03-31;9;null;4.1;12;1013.7;28.1;22.3;18.4;76.6;null;null;
2020-04-30;23;null;4.7;90.6;1014.3;23.8;18.3;14.7;77.5;null;null;
2020-05-31;23;null;3.9;50.4;1013.9;20.9;15;11.5;null;null;null;
2020-06-30;5;null;5.9;null;1012.7;17.4;13.4;10.8;null;null;null;
2020-07-31;27;null;5.2;null;1014.6;15.7;10.7;7.7;null;null;null;
2020-08-31;5;null;4.8;null;1016.3;18.1;12.4;9.3;null;null;null;
2020-09-30;14;null;5.8;null;1016.1;17.9;13.5;9.5;null;null;null;
2020-10-31;14;null;6;null;1014;20.5;15.2;12.4;null;null;null;
2020-11-30;14;null;5.2;null;1014.4;23.7;19.1;15.7;null;null;null;
2020-12-31;5;null;4.1;16.8;1010.4;27;21.4;17.3;null;null;null;
2021-01-31;9;null;4.5;null;1009.9;28.3;23;18.8;null;null;null;
2021-02-28;23;null;5.3;null;1009.8;27.1;22.4;19.2;null;null;null;
2021-03-31;9;null;4.9;null;1011.3;26.3;21.8;19.1;null;null;null;
2021-04-30;5;null;2.6;null;1015.7;24.3;19.4;16.2;null;null;null;
2021-05-31;23;null;3.3;null;1014.2;19.4;13.4;10.2;null;null;null;
2021-06-30;32;null;6.3;null;1015.5;16.5;12.9;10;null;null;null;
2021-07-31;5;null;4.2;81.9;1017.3;16.4;11.2;8.3;null;null;null;
2021-08-31;5;null;6.2;null;1017.4;17;12.8;10;null;null;null;
2021-09-30;14;null;6.2;null;1014.3;18.5;14.8;12.8;null;null;null;
2021-10-31;5;null;4.1;16.2;1013.6;22.2;16.8;13;null;null;null;
2021-11-30;14;null;5.3;55.3;1010.8;24.6;18.9;16.1;null;null;null;
2021-12-31;14;null;4.4;10.1;1011.8;26.1;21.1;17.9;null;null;null;
2022-01-31;14;null;5.8;null;1009;30;24.8;21.5;null;null;null;
2022-02-28;5;null;4.2;null;1009.3;28;23.1;19;null;null;null;
2022-03-31;5;null;3.9;null;1009.7;25.8;20.7;16.4;null;null;null;
2022-04-30;23;null;3.3;112.6;1012.7;23.1;16.8;13.3;null;null;null;
2022-05-31;null;null;null;null;1013.6;null;null;null;null;null;null;
2022-06-30;23;null;5.3;24.4;1015.3;14.8;10.2;7.5;null;null;null;
2022-07-31;5;45.8;6.8;221.8;1011.9;15.7;12.3;9.5;null;null;null;
2022-08-31;0;null;4.3;24.2;1016.1;17.3;12.4;9;null;null;null;
2022-09-30;14;null;4.9;21.6;1015.6;18.5;13.2;10.5;null;null;null;
2022-10-31;14;150.9;5.2;113.7;1012.7;20.6;16.5;13;null;null;null;
2022-11-30;9;null;3.4;76.3;1014.5;24.5;19.1;15.5;null;null;null;
2022-12-31;null;null;null;null;1007;null;null;null;null;null;null;
2023-01-31;9;null;4.3;70;1009.1;28.5;23.7;19.9;null;null;null;
2023-02-28;14;null;5.2;84.2;1008.6;28.7;23.2;19.8;null;null;null;
2023-03-31;5;116.2;5.8;173.7;1010.3;28.6;23.3;20.8;null;null;null;
2023-04-30;23;null;4;15.6;1012.6;22.9;17.2;14.4;null;null;null;
2023-05-31;0;107.1;3.7;69.8;1014.8;21.4;16.3;12.9;null;null;null;
2023-06-30;23;null;5.4;53.7;1015.5;17.6;13.6;9.7;null;null;null;
2023-07-31;null;null;null;null;1013.9;null;null;null;null;null;null;
2023-08-31;23;null;4.1;81.9;1012.5;18.8;13.4;9.7;null;null;null;
2023-09-30;14;null;6.5;208.5;1012.4;17.7;14;11.3;null;null;null;
2023-10-31;14;null;3.4;33.5;1011.4;20.8;15.2;12.1;null;null;null;
2023-11-30;5;null;6;169;1008.4;23.5;18.5;15.7;null;null;null;
2023-12-31;null;null;null;null;1009.1;null;null;null;null;null;null;
2024-01-31;9;null;4.9;64.3;1011.3;27.1;22.9;19.7;null;null;null;
2024-02-29;5;112.5;5.1;25;1010.9;28.8;24;20.3;null;null;null;
2024-03-31;5;140.6;4.5;327.6;1010.7;26.5;21.6;18.2;null;null;null;
2024-04-30;5;119.8;5.1;98.3;1011;23;18.3;15.6;null;null;null;
2024-05-31;14;73.8;6;460.9;1013;17.3;13.5;10.9;null;null;null;
2024-06-30;14;35.3;6.6;87.6;1012.2;17.4;14.4;12.7;null;null;null;
2024-07-31;23;90.6;4.1;7.9;1019.6;15;10.4;7.6;null;null;null;
2024-08-31;14;78.3;6;143.5;1014.7;17.1;13.1;10;null;null;null;
2024-09-30;14;97.4;6.3;118.9;1012.1;19.3;14.9;12.5;null;null;null;
2024-10-31;14;131.5;5.3;94.7;1011.9;21.8;16.2;14.6;null;null;null;
2024-11-30;14;81.9;5.7;65.1;1011.2;25;20.1;16.8;null;null;null;
2024-12-31;null;null;null;null;1009.2;null;null;null;null;null;null;
2025-01-31;null;null;null;null;1009.1;null;null;null;null;null;null;
